Generación estimada de residuos peligrosos por tipo de residuo competencia de ASEA,,,,,,,,,,,,,,
ID Entidad Federaativa,Entidad federativa,Municipio,Año,Subsector,Categoría de generador,Categoría del residuo,Tipo de residuo,Generación estimada,,,,,,
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","4,112",,,,,,
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Filtro de aire o de aceite contaminados,0,,,,,,
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Lámpara fluorescentes,0,,,,,,
2,Baja California,Sin Dato,2019,Petrolifero,Pequeno Generador,Solventes,Residuos de solventes,0,,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Aceites gastados,Aceites gastados hidráulicos,"0,7",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Aceites gastados,Aceites gastados lubricantes,"0,35",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Aceites gastados,Aceites gastados otros,"0,05",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Otros,baterias alcalinas,"0,05",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Otros,"TIERRA CONTAMINADA (IMPREGNADA CON PINTURA, ACEITE, COMBUSTIBLE Y/O SOLVENTES)",2,,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Otros,ACUMULADORES DE VEHÍCULOS CON CONTENIDO DE PLOMO,"0,1",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Otros,ACEITES GASTADOS SOLUBLES AGUAS ACEITOSAS DERIVADAS DE LA OPERACIÓN Y MANTENIMIENTO DE LAS INSTALACIONES DE LA TERMINAL,"0,05",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,SÓLIDOS DE MANTENIMIENTO AUTOMOTRIZ,"0,05",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros sólidos,"0,5",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros sólidos,"0,14",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros sólidos,"0,05",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros sólidos,"0,14",,,,,,
2,Baja California,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros sólidos,"0,07",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,Aceites lubricantes,Aceites gastados lubricantes,"0,019",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,Líquidos de proceso,Aguas aceitosas,"0,327",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,"Baterias, pilas y balastras","Baterias, pilas y balastras","0,001",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","0,88",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,"1,37",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","2,176",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,Aceites lubricantes,Aceites gastados lubricantes,"10,162",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,Líquidos de proceso,Aguas aceitosas,"6,36",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,"Baterias, pilas y balastras","Baterias, pilas y balastras","0,02",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","17,758",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,"0,01",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,"32,83886",,,,,,
2,Baja California,Sin Dato,2020,Petrolifero,Pequeno Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","47,63971",,,,,,
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Aceites gastados,hidraulicos,"0,7",,,,,,
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,"0,35",,,,,,
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Aceites gastados,Otros aceites,"0,1",,,,,,
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,"baterias, celdas y pilas",Acumuladores,"0,1",,,,,,
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,"baterias, celdas y pilas",Pilas alcalinas,"0,05",,,,,,
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Residuos solidos,"De mantenimiento automotríz, mantenimiento a maquinaria o equipos","0,05",,,,,,
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Residuos solidos,Otros solidos,"0,35",,,,,,
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Residuos solidos,Otros solidos,"0,55",,,,,,
2,Baja California,Sin Dato,2021,Petrolero,Pequeno Generador,Residuos solidos,"Tierra, arena, grava, acerrín impregnados con aceites, grasas o hidrocarburos",2,,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,"0,02",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,"baterias, celdas y pilas","Baterias, pilas y balastras",0,,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,88",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,Otros,"Agua oleosa, agua contaminada","0,33",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","2,18",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Microgenerador,Lodos,"Lodos aceitosos 
","1,37",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,"10,16",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,"baterias, celdas y pilas","Baterias, pilas y balastras","0,02",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","17,76",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,Otros,"Agua oleosa, agua contaminada","6,36",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","47,64",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,01",,,,,,
2,Baja California,Sin Dato,2021,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos ,"32,84",,,,,,
2,Baja California,Mexicali,2022,Petrolífero,Microgenerador,Lodos,"Lodos aceitosos 
","0,11",,,,,,
2,Baja California,Mexicali,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,62",,,,,,
2,Baja California,Mexicali,2022,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,"0,59",,,,,,
2,Baja California,Mexicali,2022,Petrolífero,Pequeño Generador,Lodos,"Lodos aceitosos 
","1,10",,,,,,
2,Baja California,Mexicali,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,97",,,,,,
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","0,40",,,,,,
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Lodos,"Lodos aceitosos 
","4,10",,,,,,
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Lodos,Otros lodos,"0,40",,,,,,
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Otros,Otros residuos,"0,80",,,,,,
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Otros,Otros residuos,"1,50",,,,,,
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,15",,,,,,
2,Baja California,Tecate,2022,Petrolífero,Pequeño Generador,Residuos sólidos,Otros sólidos,"3,00",,,,,,
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Aceites gastados,Lubricantes,"0,00",,,,,,
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,Con metales pesados,"0,00",,,,,,
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,"De mantenimiento automotríz, mantenimiento a maquinaria o equipos","0,00",,,,,,
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,"De mantenimiento automotríz, mantenimiento a maquinaria o equipos","0,00",,,,,,
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,Otros sólidos,"0,00",,,,,,
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,Otros sólidos,"0,00",,,,,,
2,Baja California,Tijuana,2022,Petrolífero,Microgenerador,Residuos sólidos,Tortas de filtrado,"0,00",,,,,,
2,Baja California,Tijuana,2022,Petrolífero,Pequeño Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,80",,,,,,
2,Baja California,Tijuana,2022,Petrolífero,Pequeño Generador,Lodos,"Lodos aceitosos 
","3,20",,,,,,
2,Baja California,Tijuana,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,91",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Aceites gastados,Hidraulicos,"0,11",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Aceites gastados,Lubricantes,"0,16",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Lodos,Lodos provenientes de tanques de almacenaniento ,"0,12",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,Lodos procedentes de trampas de grasas e hidrocarburos,"0,08",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,Otros lodos,"0,31",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Pinturas y productos relacionados,Proceso de pinturas,"0,03",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles ","0,03",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,De mantenimiento automotríz,"0,05",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,04",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,No especificado,0,,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,Otros solidos,"0,01",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Aceites gastados,Hidraulicos,"0,05",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,"5,35",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,"Baterias, celdas y pilas",Pilas alcalinas,"0,01",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,"Baterias, celdas y pilas","Pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio","0,01",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Liquidos de proceso,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa",100,,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos,Lodos provenientes de tanques de almacenaniento ,"0,1",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,"Con contaminacion de hidrocarburos, combustibles, aceite","0,1",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,Lodos procedentes de trampas de grasas e hidrocarburos,"4,9",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,Otros lodos,"0,7",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,Balastras ,"0,11",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles ","1,19",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","1,76",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,Lampara fluorescentes ,"0,03",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Mangueras, pistolas o filtros para despacho de combustibles, descarga de contaminantes","0,28",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Tierra, grava, acerrín impregnados con aceites, grasas e hidrocarburos ","1,54",,,,,,
3,Baja California Sur,Sin Dato,2017,Petrolero,Microgenerador,Solventes,Solventes organicos usados ,"0,02",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,"0,1",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,"0,02",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Microgenerador,Solidos impregnados ,"trapos impregnados con aceite, grasas, etc. Usados en la limpieza y/o revision de autos","0,24",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Microgenerador,Liquidos residuales de proceso no corrosivos,Agua contaminada con hidrocarburos,"0,22",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Microgenerador,Lodos Contaminados con Hidrocarburos,Lodos con aceite y restos de hidrocarburos,"3,35",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Microgenerador,Lodos de tanques de almacenamiento de hidrocarburos,Lodos de tanques de hidrocarburos,"0,07",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Microgenerador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite","1,17",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Microgenerador,Solidos de mantenimiento impregnados con Hidrocarburo,"trapos impregnados con aceite, grasas, etc. Usados en la limpieza y/o revision de autos","0,18",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Pequeno generador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,"2,53",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Pequeno generador,Filtro de aire o aceite contaminados,Filtros de aire usados,"0,15",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Pequeno generador,"Gasolina, Diesel y Naftas gastados o sucios","Gasolina, Diesel y Naftas gastados o sucios provenientes de Estaciones de Servicio y Talleres Automotrices","0,44",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Pequeno generador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,0,,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Pequeno generador,Liquidos residuales de proceso no corrosivos,Agua contaminada con hidrocarburos,"2,77",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Pequeno generador,Lodos Contaminados con Hidrocarburos,Lodos aceitosos,"3,46",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Pequeno generador,Residuos de pinturas y esmaltes,Nata de Pintura,0,,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Pequeno generador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite","2,95",,,,,,
3,Baja California Sur,Sin Dato,2018,Petrolifero,Pequeno generador,Solventes Gastados,Residuos de solventes,0,,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,0,,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,"0,01",,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Microgenerador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0,,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,"0,2",,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Microgenerador,Lodos,Lodos procedentes de trampas de grasas e hidrocarburos,0,,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,02",,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,0,,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0,,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Pequeno Generador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0,,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,0,,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Pequeno Generador,Pinturas y productos relacionados,"Residuos de pinturas, pinturas caducadas",0,,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0,,,,,,
3,Baja California Sur,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Filtro de aire o de aceite contaminados,0,,,,,,
