id_ent_fed,ent_fed,anio,subsector,categoria_generador,categoria_residuo,type_residuo,generacion_estimada_ton_anio
13,hidalgo,2017,petrolero,pequeno generador,aceites gastados,lubricantes,1.14
13,hidalgo,2017,petrolero,pequeno generador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","mezclas de combustibles sucios, mezclas de hidrocarburos, naftas",0.07
13,hidalgo,2017,petrolero,pequeno generador,lodos,lodos procedentes de trampas de grasas e hidrocarburos,2.25
13,hidalgo,2017,petrolero,pequeno generador,lodos aceitosos,"con contaminacion de hidrocarburos, combustibles, aceite",0.8
13,hidalgo,2017,petrolero,pequeno generador,lodos aceitosos,lodos procedentes de trampas de grasas e hidrocarburos,1.47
13,hidalgo,2017,petrolero,pequeno generador,lodos aceitosos,"lodos residuales de proceso, de tratamiento de aguas residuales",0.43
13,hidalgo,2017,petrolero,pequeno generador,lodos aceitosos,otros lodos,4.65
13,hidalgo,2017,petrolero,pequeno generador,material textil,"telas, felpas, estopas",0.51
13,hidalgo,2017,petrolero,pequeno generador,residuos solidos,balastras,0.0
13,hidalgo,2017,petrolero,pequeno generador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",2.45
13,hidalgo,2017,petrolero,pequeno generador,residuos solidos,de mantenimiento automotríz,0.05
13,hidalgo,2017,petrolero,pequeno generador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",2.51
13,hidalgo,2017,petrolero,pequeno generador,residuos solidos,lampara fluorescentes,0.01
13,hidalgo,2017,petrolero,pequeno generador,residuos solidos,"mangueras, pistolas o filtros para despacho de combustibles, descarga de contaminantes",0.09
13,hidalgo,2017,petrolero,pequeno generador,residuos solidos,No especificado,0.0
13,hidalgo,2017,petrolero,pequeno generador,No especificado,No especificado,0.0
13,hidalgo,2017,petroleo y petroquimica,microgenerador,aceites gastados,lubricantes,0.08
13,hidalgo,2017,petroleo y petroquimica,microgenerador,"baterias, celdas y pilas","pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio",0.01
13,hidalgo,2017,petroleo y petroquimica,microgenerador,lodos,lodos provenientes de tanques de almacenaniento,0.06
13,hidalgo,2017,petroleo y petroquimica,microgenerador,pinturas y productos relacionados,"residuos de pinturas, pinturas caducadas",0.1
13,hidalgo,2017,petroleo y petroquimica,microgenerador,residuos solidos,balastras,0.01
13,hidalgo,2017,petroleo y petroquimica,microgenerador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.02
13,hidalgo,2017,petroleo y petroquimica,microgenerador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.1
13,hidalgo,2017,petroleo y petroquimica,microgenerador,residuos solidos,partes electrónicas y consumibles de impresoras,0.01
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,aceites gastados,hidraulicos,0.09
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,aceites gastados,lubricantes,0.59
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,"baterias, celdas y pilas",pilas alcalinas,0.06
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,biologico-infecciosos,objetos punzocortantes,0.01
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,biologico-infecciosos,residuos no anatomicos,0.01
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,lodos,lodos provenientes de tanques de almacenaniento,1.21
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,material textil,"telas, felpas, estopas",2.0
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,pinturas y productos relacionados,"residuos de pinturas, pinturas caducadas",0.14
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",1.0
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,residuos solidos,"estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",4.17
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,residuos solidos,lampara fluorescentes,0.01
13,hidalgo,2017,petroleo y petroquimica,pequeno generador,residuos solidos,"residuos de sustancias contaminantes (hidrocarburos, combustibles, aceites, grasas, pinturas)",0.5
13,hidalgo,2018,petrolifero,microgenerador,aceites gastados (lubricantes),aceites gastados lubricantes,0.1
13,hidalgo,2018,petrolifero,microgenerador,botes de presurizados,envases de aerosol,0.06
13,hidalgo,2018,petrolifero,microgenerador,filtro de aire o aceite contaminados,filtros de aire usados,0.01
13,hidalgo,2018,petrolifero,microgenerador,lamparas fluorescentes y de vapor de mercurio,lamparas fluorescentes y de vapor de mercurio,0.25
13,hidalgo,2018,petrolifero,microgenerador,liquidos residuales de proceso no corrosivos,agua con hidrocaruros,0.07
13,hidalgo,2018,petrolifero,microgenerador,lodos contaminados con hidrocarburos,lodos con aceite y restos de hidrocarburos,7.46
13,hidalgo,2018,petrolifero,microgenerador,solidos contaminados con hidrocarburos diversos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,estopas y trapos impregnados con combustible, envases vacios impregnados de aceite",2.93
13,hidalgo,2018,petrolifero,pequeno generador,aceites gastados (hidraulicos),aceite gastado hidraulico,8.13
13,hidalgo,2018,petrolifero,pequeno generador,aceites gastados (lubricantes),aceites gastados lubricantes,6.97
13,hidalgo,2018,petrolifero,pequeno generador,botes de presurizados,envases de aerosol,0.02
13,hidalgo,2018,petrolifero,pequeno generador,filtro de aire o aceite contaminados,filtros de aire usados,0.03
13,hidalgo,2018,petrolifero,pequeno generador,"gasolina, diesel y naftas gastados o sucios","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",1.04
13,hidalgo,2018,petrolifero,pequeno generador,lamparas fluorescentes y de vapor de mercurio,lamparas fluorescentes y de vapor de mercurio,0.06
13,hidalgo,2018,petrolifero,pequeno generador,lodos contaminados con hidrocarburos,lodos con aceite y restos de hidrocarburos,10.06
13,hidalgo,2018,petrolifero,pequeno generador,solidos contaminados con hidrocarburos diversos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,estopas y trapos impregnados con combustible, envases vacios impregnados de aceite",3.93
13,hidalgo,2018,petrolifero,pequeno generador,solventes gastados,residuos de solventes,0.08
13,hidalgo,2018,petrolero,microgenerador,aceites gastados,aceites gastados lubricantes,0.12
13,hidalgo,2018,petrolero,microgenerador,solidos,No especificado,0.21
13,hidalgo,2018,petrolero,microgenerador,solidos,solidos tortas de filtrado,0.01
13,hidalgo,2018,petrolero,pequeno generador,aceites gastados,aceites gastados lubricantes,0.26
13,hidalgo,2018,petrolero,pequeno generador,solidos,No especificado,0.24
13,hidalgo,2018,petrolero,pequeno generador,solidos,solidos tortas de filtrado,0.01
13,hidalgo,2019,petrolero,microgenerador,aceites gastados,lubricantes,0.0
13,hidalgo,2019,petrolero,microgenerador,aceites gastados,aceites gastados lubricantes,0.007
13,hidalgo,2019,petrolero,microgenerador,No especificado,otros   (residuos de pigmentos base cromo y base plomo),0.006
13,hidalgo,2019,petrolero,microgenerador,pinturas y productos relacionados,residuos de pigmentos base cromo y base plomo,0.001
13,hidalgo,2019,petrolero,microgenerador,pinturas y productos relacionados,felpas impregnadas de pigmentos de cromo y plomo,0.002
13,hidalgo,2019,petrolero,microgenerador,lodos contaminados con hidrocarburos (combustible y aceites),lodos aceitosos,0.0
13,hidalgo,2019,petrolero,microgenerador,residuos solidos,solidos otros (felpas impregnadas de pigmentos de cromo y plomo),0.009
13,hidalgo,2019,petrolero,microgenerador,residuos solidos,solidos de mantenimiento automotriz,203.0
13,hidalgo,2019,petrolero,microgenerador,residuos solidos,solidos con metales pesados,0.055
13,hidalgo,2019,petrolero,microgenerador,residuos solidos,solidos otros (baterias alcalinas usadas),0.005
13,hidalgo,2019,petrolero,microgenerador,residuos solidos,"solidos otros (suelo contaminado con aceite lubricante gastado, diésel, gasolina)",0.007
13,hidalgo,2019,petrolero,microgenerador,residuos solidos,solidos otros (cartuchos internos de filtros impregnados con hollín y aceite gastado.),0.001
13,hidalgo,2019,petrolero,microgenerador,residuos solidos,solidos otros (suelo contaminado con aceite lubricante gastado.),5.0
13,hidalgo,2019,petrolero,microgenerador,residuos solidos,tortas de filtrado,0.0
13,hidalgo,2019,petrolero,microgenerador,residuos solidos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, cartón, aserrín, material absorbente",0.0
13,hidalgo,2019,petrolero,pequeno generador,aceites gastados,lubricantes,0.0
13,hidalgo,2019,petrolero,pequeno generador,residuos solidos,tortas de filtrado,0.0
13,hidalgo,2019,petrolero,pequeno generador,residuos solidos,No especificado,0.0
13,hidalgo,2019,petrolifero,microgenerador,aceites gastados,lubricantes,0.0
13,hidalgo,2019,petrolifero,microgenerador,liquidos de proceso,liquidos con residuos de hidrocarburos,0.0
13,hidalgo,2019,petrolifero,microgenerador,lodos,lodos aceitosos,0.15
13,hidalgo,2019,petrolifero,microgenerador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.0
13,hidalgo,2019,petrolifero,microgenerador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.12
13,hidalgo,2019,petrolifero,microgenerador,residuos solidos,filtro de aire o de aceite contaminados,0.0
13,hidalgo,2019,petrolifero,microgenerador,residuos solidos,lámpara fluorescentes,0.0
13,hidalgo,2019,petrolifero,pequeno generador,aceites gastados,hidraulicos,0.0
13,hidalgo,2019,petrolifero,pequeno generador,aceites gastados,lubricantes,0.0
13,hidalgo,2019,petrolifero,pequeno generador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.0
13,hidalgo,2019,petrolifero,pequeno generador,lodos,lodos aceitosos,0.0
13,hidalgo,2019,petrolifero,pequeno generador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.0
13,hidalgo,2019,petrolifero,pequeno generador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0
13,hidalgo,2019,petrolifero,pequeno generador,residuos solidos,filtro de aire o de aceite contaminados,0.0
13,hidalgo,2019,petrolifero,pequeno generador,residuos solidos,lámpara fluorescentes,0.0
13,hidalgo,2019,petrolifero,pequeno generador,solventes,residuos de solventes,0.0
13,hidalgo,2020,petrolero,pequeno generador,aceites gastados,aceites gastados lubricantes,1.0
13,hidalgo,2020,petrolero,pequeno generador,aceites gastados,aceites gastados otros,0.25
13,hidalgo,2020,petrolero,pequeno generador,No especificado,arena impregnada de aceite,0.25
13,hidalgo,2020,petrolero,pequeno generador,No especificado,envases contaminados,0.75
13,hidalgo,2020,petrolero,pequeno generador,No especificado,escorias de metales pesados granulares,0.125
13,hidalgo,2020,petrolero,pequeno generador,No especificado,pilas alcalinas,0.125
13,hidalgo,2020,petrolero,pequeno generador,No especificado,trapos impregnados de aceite y pintura,0.25
13,hidalgo,2020,petrolero,pequeno generador,No especificado,anticongelante usado proveniente de mantenimiento a maquinaria y equipos,0.5
13,hidalgo,2020,petrolero,pequeno generador,sólidos,sólidos con metales pesados,0.25
13,hidalgo,2020,petrolero,pequeno generador,sólidos,No especificado,0.25
13,hidalgo,2020,petrolero,pequeno generador,solventes,solventes orgánicos,0.125
13,hidalgo,2020,petrolero,gran generador,aceites gastados,aceites gastados lubricantes,0.01
13,hidalgo,2020,petrolero,gran generador,No especificado,agua contaminada por hidrocarburos producto de la limpieza del ducto utilizado de manera ilegal por huachicoleros,60.0
13,hidalgo,2020,petrolero,gran generador,No especificado,tierra contaminada con hidrocarburos,0.84
13,hidalgo,2020,petrolero,gran generador,sólidos,No especificado,0.15
13,hidalgo,2020,petrolero,gran generador,solventes,solventes orgánicos,0.01
13,hidalgo,2020,petrolifero,microgenerador,aceites lubricantes,aceites gastados lubricantes,735.0
13,hidalgo,2020,petrolifero,microgenerador,líquidos de proceso,aguas aceitosas,0.04
13,hidalgo,2020,petrolifero,microgenerador,"baterias, pilas y balastras","baterias, pilas y balastras",0.03
13,hidalgo,2020,petrolifero,microgenerador,"gasollina, diésel y naftas gastados","gasollina, diésel y naftas gastados",0.2
13,hidalgo,2020,petrolifero,microgenerador,lámparas fluorescentes y de vapor de mercurio,lámparas fluorescentes y de vapor de mercurio,16.0
13,hidalgo,2020,petrolifero,microgenerador,lodos,lodos aceitosos,29757.0
13,hidalgo,2020,petrolifero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",320143.0
13,hidalgo,2020,petrolifero,pequeno generador,aceites lubricantes,aceites gastados lubricantes,115722.0
13,hidalgo,2020,petrolifero,pequeno generador,líquidos de proceso,aguas aceitosas,12.51
13,hidalgo,2020,petrolifero,pequeno generador,"baterias, pilas y balastras","baterias, pilas y balastras",0.02
13,hidalgo,2020,petrolifero,pequeno generador,"gasollina, diésel y naftas gastados","gasollina, diésel y naftas gastados",0.228
13,hidalgo,2020,petrolifero,pequeno generador,lámparas fluorescentes y de vapor de mercurio,lámparas fluorescentes y de vapor de mercurio,678.0
13,hidalgo,2020,petrolifero,pequeno generador,lodos,lodos aceitosos,348301.0
13,hidalgo,2020,petrolifero,pequeno generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",664707.0
13,hidalgo,2021,petrolero,pequeno generador,aceites gastados,lubricantes,1.0
13,hidalgo,2021,petrolero,pequeno generador,aceites gastados,otros aceites,0.25
13,hidalgo,2021,petrolero,pequeno generador,anticongelante,"de mantenimiento automotríz, mantenimiento a maquinaria o equipos",0.5
13,hidalgo,2021,petrolero,pequeno generador,"baterias, celdas y pilas",pilas alcalinas,0.13
13,hidalgo,2021,petrolero,pequeno generador,escorias,con metales pesados,0.13
13,hidalgo,2021,petrolero,pequeno generador,residuos solidos,"botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.75
13,hidalgo,2021,petrolero,pequeno generador,residuos solidos,con metales pesados,0.25
13,hidalgo,2021,petrolero,pequeno generador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.25
13,hidalgo,2021,petrolero,pequeno generador,residuos solidos,No especificado,0.25
13,hidalgo,2021,petrolero,pequeno generador,residuos solidos,"tierra, arena, grava, acerrín impregnados con aceites, grasas o hidrocarburos",0.25
